"store_name","store_address","store_type","lat","lon","parking","blonde","physio","coldbrew","no_cash","foreign_cash","certification_fd","deli_bus","ecp","close21","pet_zone","airport","seaside","university","terminal","resort","hospital","instore","subway","the_disabled","air_cleaner","eletric_vehicle_charging","service_icon","PRMS_Y","PRMS_M","PRMS_D","hour"
"스타벅스 동탄점","경기도 화성시 메타폴리스로 54 (반송동, 동탄파라곤II) 1층","general",37.2017,127.073,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2013","5","16",NULL
"스타벅스 동탄카림점","경기도 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)","general",37.1992,127.113,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon10', 'icon21']","2018","7","18",NULL
"스타벅스 동탄타임테라스점","경기도 화성시 동탄중앙로 220 (반송동, 메타폴리스)","general",37.2043,127.069,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19']","2022","3","24",NULL
"스타벅스 동탄트레이더스점","경기도 화성시 동탄대로 451 (오산동)","general",37.1934,127.097,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324']","2022","6","21",NULL
"스타벅스 동탄호수공원점","경기도 화성시 동탄대로 181 (송동)","general",37.1722,127.106,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon10', 'icon21']","2020","8","3",NULL
"스타벅스 동해DT점","강원도 동해시 중앙로 219 (천곡동)","generalDT",37.5202,129.115,"True","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2017","1","10",NULL
"스타벅스 동해ICDT점","강원도 동해시 동해대로 5453 (평릉동)","generalDT",37.5289,129.104,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2022","8","31",NULL
"스타벅스 동호로점","서울특별시 중구 동호로 171 (신당동)","general",37.5535,127.011,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon21']","2024","2","29",NULL
"스타벅스 둔산대덕대로점","대전광역시 서구 대덕대로 200 (둔산동), 1층","general",36.3507,127.378,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","True","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon13', 'icon19', 'icon21']","2023","7","20",NULL
"스타벅스 둔산삼성스토어점","대전광역시 서구 대덕대로 254 삼성전자 메가스토어 대전본점 1층  (둔산동)","general",36.3554,127.38,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","True","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon13', 'icon14', 'icon19']","2022","1","6",NULL
"스타벅스 둔산은하수점","대전광역시 서구 둔산로31번길 28, 금정빌딩 1층 (둔산동)","general",36.3529,127.378,"False","True","True","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon18', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2009","8","25",NULL
"스타벅스 둔촌동점","서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩","general",37.5227,127.134,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2016","3","17",NULL
"스타벅스 등촌대로점","서울특별시 강서구 공항대로 543 (염창동, 센터스퀘어)","general",37.551,126.866,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon21']","2021","2","25",NULL
"스타벅스 등촌역점","서울특별시 양천구 공항대로 566 (목동) 1층 2층","general",37.5489,126.868,"False","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon23', 'icon22', 'icon20', 'icon14', 'icon19', 'icon21']","2018","10","11",NULL
"스타벅스 등촌점","서울특별시 강서구 공항대로 329 (등촌동)","general",37.5582,126.844,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon19']","2015","2","16",NULL
"스타벅스 디지털미디어시티역점","서울특별시 마포구 성암로 179 (상암동)","general",37.5761,126.899,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19']","2022","5","26",NULL
"스타벅스 뚝섬역점","서울특별시 성동구 아차산로 42 (성수동1가)","general",37.5464,127.049,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2017","11","6",NULL
"스타벅스 라페스타광장점","경기도 고양시 일산동구 중앙로1275번길 38-9 (장항동)","general",37.6597,126.77,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19']","2013","6","20",NULL
"스타벅스 롯데캐슬여의도점","서울특별시 영등포구 의사당대로 127 (여의도동, 롯데캐슬엠파이어) 1층 104호","general",37.5203,126.926,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon19', 'icon21']","2005","7","13",NULL
"스타벅스 루원시티점","인천광역시 서구 가정로 437 (가정동, 루원시티 SK Leaders VIEW)","general",37.5229,126.67,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon21']","2022","8","26",NULL
"스타벅스 루원앨리스빌점","인천광역시 서구 서곶로 45 (가정동, 루원 린스트라우스 더 린시티)","general",37.5214,126.678,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon19', 'icon21']","2024","2","2",NULL
"스타벅스 르네상스사거리점","서울특별시 강남구 테헤란로 306 (역삼동)","general",37.5027,127.044,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14']","2010","3","17",NULL
"스타벅스 리버사이드대성리DT점","경기도 가평군 청평면 경춘로 258","generalDT",37.6983,127.385,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon19', 'icon21']","2023","5","9",NULL
"스타벅스 리버사이드팔당DT점","경기도 남양주시 와부읍 경강로 772","generalDT",37.5671,127.228,"True","True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon18', 'icon19']","2017","4","14",NULL
"스타벅스 마곡GMG점","서울특별시 강서구 마곡중앙6로 16 (마곡동) 117,118,119,120호","general",37.5605,126.83,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon10', 'icon19']","2017","4","27",NULL
"스타벅스 마곡나루공원점","서울특별시 강서구 마곡중앙5로 47 (마곡동)","general",37.567,126.822,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2021","4","13",NULL
